id	name	kegg_id	origin	weight
HMDB12446	PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))	NA	Endogenous	831.505034105
HMDB12447	PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))	NA	Endogenous	829.489384041
HMDB12448	PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))	NA	Endogenous	857.520684169
HMDB12449	PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))	NA	Endogenous	855.505034105
HMDB12450	PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	879.505034105
HMDB12452	all-trans-18-Hydroxyretinoic acid	C16679	Endogenous	316.203844762
HMDB12453	3 beta-Hydroxy-5-cholestenoate	C17333	Endogenous	416.329045274
HMDB12454	3 beta,7 alpha-Dihydroxy-5-cholestenoate	C17335	Endogenous	432.323959896
HMDB12455	3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane	C05444	Endogenous	420.360345402
HMDB12456	3 alpha,7 alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	C05448	Endogenous	1199.439168261
HMDB12457	7 alpha,24-Dihydroxy-4-cholesten-3-one	C17331	Endogenous	416.329045274
HMDB12458	7 alpha-Hydroxy-3-oxo-4-cholestenoate	C17337	Endogenous	430.308309832
HMDB12459	7 alpha,26-Dihydroxy-4-cholesten-3-one	C17336	Endogenous	416.329045274
HMDB12467	(-)-Epicatechin sulfate	NA	Endogenous	369.028027704
HMDB12468	(-)-Epigallocatechin sulfate	NA	Endogenous	385.022942326
HMDB12469	(-)-Salsoline	C09640	Endogenous	193.110278729
HMDB12470	(2S,6R,10R)-Trimethyl-2E-hendecenoyl-CoA	NA	Endogenous	971.266623627
HMDB12471	(2S,6R,10R)-Trimethyl-hendecanoyl-CoA	NA	Endogenous	973.282273691
HMDB12472	(3E,5Z,8Z)-Tetradecatrienoyl-CoA	NA	Endogenous	967.235323499
HMDB12473	(3S)-3-Hydroxy-cis,cis-palmito-7,10-dienoyl-CoA	NA	Endogenous	1013.277188313
HMDB12474	(3S)-3-Hydroxy-cis-8-tetradecenoyl-CoA	NA	Endogenous	987.261538249
HMDB12475	(3S)-3-Hydroxyadipyl-CoA	C14145	Endogenous	911.157467109
HMDB12476	(3S)-3-Hydroxydodec-cis-6-enoyl-CoA	NA	Endogenous	959.230238121
HMDB12477	(3S)-3-Hydroxylinoleoyl-CoA	NA	Endogenous	1041.308488441
HMDB12479	(3S)-Hydroxy-tetracosa-6,9,12,15,18,21-all-cis-hexaenoyl-CoA	NA	Endogenous	1117.339788569
HMDB12480	(4R,8R,12R)-Trimethyl-2E-tridecenoyl-CoA	NA	Endogenous	999.297923755
HMDB12481	(5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate	C04671	Endogenous	352.224974134
HMDB12482	(6R)-6-(L-Erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin	C06486	Endogenous	226.106590334
HMDB12484	(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline	NA	Endogenous	193.110278729
HMDB12485	(R)-glycerol 1-acetate	NA	Endogenous	134.057908808
HMDB12486	(R,S)-Norlaudanosoline	C06350	Endogenous	287.115758037
HMDB12487	(S)-3-hydroxypalmitoleoyl-CoA	NA	Endogenous	1015.292838377
HMDB12488	1,2,3,4-Tetrahydro-beta-carboline	NA	Endogenous	172.100048394
HMDB12489	1,2,3,4-Tetrahydroisoquinoline	NA	Endogenous	133.089149357
HMDB12490	1,2-Dehydrosalsolinol	NA	Endogenous	177.078978601
HMDB12491	1,4-Benzothiazine-O-quinonimine	NA	Endogenous	296.046692194
HMDB12492	1-(1,2,3,4,5-Pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate	NA	Endogenous	365.134876036
HMDB12494	1-Diphosinositol pentakisphosphate	C11174	Endogenous	739.827700986
HMDB12496	1-Lyso-2-arachidonoyl-phosphatidate	NA	Endogenous	456.22769005
HMDB12497	1-Pyrroline	C15668	Endogenous	69.057849229
HMDB12498	10,11-dihydro-12-oxo-LTB4	NA	Endogenous	336.230059512
HMDB12501	10,11-Dihydro-12R-hydroxy-leukotriene E4	NA	Endogenous	457.249808675
HMDB12502	10,11-dihydro-20-dihydroxy-LTB4	NA	Endogenous	370.23553882
HMDB12503	10,11-dihydro-20-trihydroxy-leukotriene B4	NA	Endogenous	386.230453442
HMDB12504	10,11-dihydro-leukotriene B4	NA	Endogenous	338.245709576
HMDB12508	10-HETE	NA	Endogenous	320.23514489
HMDB12515	11'-Carboxy-alpha-chromanol	NA	Endogenous	418.308309832
HMDB12516	11'-Carboxy-alpha-tocotrienol	NA	Endogenous	414.277009704
HMDB12517	11'-Carboxy-gamma-chromanol	NA	Endogenous	404.292659768
HMDB12518	11'-Carboxy-gamma-tocotrienol	NA	Endogenous	400.26135964
HMDB12530	11-Hydroxyeicosatetraenoate glyceryl ester	NA	Endogenous	394.271924326
HMDB12533	11beta-Hydroxytestosterone	NA	Endogenous	304.203844762
HMDB12534	11R-HEPE	NA	Endogenous	318.219494826
HMDB12535	12S-HHT	NA	Endogenous	280.203844762
HMDB12549	12-oxo-10,11-dihydro-20-COOH-LTB4	NA	Endogenous	366.204238692
HMDB12550	12-Oxo-20-carboxy-leukotriene B4	NA	Endogenous	364.188588628
HMDB12551	12-oxo-20-dihydroxy-leukotriene B4	NA	Endogenous	366.204238692
HMDB12552	12-Oxo-20-hydroxy-leukotriene B4	NA	Endogenous	350.20932407
HMDB12553	12-Oxo-20-trihydroxy-leukotriene B4	NA	Endogenous	382.199153314
HMDB12555	13'-Carboxy-alpha-tocopherol	NA	Endogenous	460.355260024
HMDB12556	13'-Carboxy-alpha-tocotrienol	NA	Endogenous	454.308309832
HMDB12557	13'-Carboxy-gamma-tocopherol	NA	Endogenous	446.33960996
HMDB12558	13'-Carboxy-gamma-tocotrienol	NA	Endogenous	440.292659768
HMDB12559	13'-Hydroxy-alpha-tocopherol	NA	Endogenous	446.375995466
HMDB12560	13'-Hydroxy-alpha-tocotrienol	NA	Endogenous	440.329045274
HMDB12561	13'-Hydroxy-gamma-tocopherol	NA	Endogenous	432.360345402
HMDB12562	13'-Hydroxy-gamma-tocotrienol	NA	Endogenous	426.31339521
HMDB12563	13,14-Dihydro- lipoxin A4	NA	Endogenous	354.240624198
HMDB12564	13,14-Dihydro-15-oxo-lipoxin A4	NA	Endogenous	352.224974134
HMDB12567	13-HETE	NA	Endogenous	320.23514489
HMDB12575	13E-Tetranor-16-carboxy-LTE4	NA	Endogenous	413.150822913
HMDB12576	13E-Tetranor-16-oxo-16-CoA-LTE4	NA	Endogenous	1158.224166464
HMDB12580	14-hydroxy-E4-neuroprostane	C00584	Endogenous	376.224974134
HMDB12587	15-Epi-lipoxin A4	NA	Endogenous	352.224974134
HMDB12588	15-Epi-lipoxin B5	NA	Endogenous	350.20932407
HMDB12590	15-Oxo-lipoxin A4	NA	Endogenous	350.20932407
HMDB12593	16(S)-hydroxy-18-oxo-18-CoA-LTE4	NA	Endogenous	1204.266031278
HMDB12594	16,18-Oxo-18-CoA-dinor-LTE4	NA	Endogenous	1202.250381214
HMDB12597	16E-18-Oxo-18-CoA-dinor-LTE4	NA	Endogenous	1186.255466592
HMDB12598	17-HETE	NA	Endogenous	320.23514489
HMDB12601	17-hydroxy-E4-neuroprostane	C00584	Endogenous	376.224974134
HMDB12605	18(R)-Hydroxy-20-oxo-20-CoA-LTE4	NA	Endogenous	1230.281681342
HMDB12606	18,20-Dioxo-20-CoA-leukotriene B4	NA	Endogenous	1125.256846801
HMDB12607	18-Carboxy-dinor-LTE4	NA	Endogenous	441.182123041
HMDB12608	18-CoA-18-oxo-dinorleukotriene B4	NA	Endogenous	1083.246282115
HMDB12609	18E-20-oxo-20-CoA-LTB4	NA	Endogenous	1109.261932179
HMDB12610	18E-20-Oxo-20-CoA-LTE4	NA	Endogenous	1212.271116656
HMDB12611	18R-HEPE	NA	Endogenous	318.219494826
HMDB12612	19-Hydroxydeoxycorticosterone	NA	Endogenous	346.214409448
HMDB12613	19-Oic-deoxycorticosterone	NA	Endogenous	360.193674006
HMDB12614	19-Oxo-deoxycorticosterone	NA	Endogenous	344.198759384
HMDB12623	2-Hydroxyestrone-1-S-glutathione	NA	Endogenous	591.225050487
HMDB12624	2-Hydroxyestrone-4-S-glutathione	NA	Endogenous	591.225050487
HMDB12631	20-CoA-20-oxo-18R-hydroxyleucotriene B4	NA	Endogenous	1127.272496865
HMDB12632	20-CoA-20-oxo-leukotriene B4	NA	Endogenous	1111.277582243
HMDB12633	20-COOH-10,11-dihydro-LTB4	NA	Endogenous	368.219888756
HMDB12634	20-COOH-leukotriene E4	NA	Endogenous	469.213423169
HMDB12635	20-dihydroxyleukotriene B4	NA	Endogenous	368.219888756
HMDB12638	20-hydroxy-E4-neuroprostane	C00584	Endogenous	376.224974134
HMDB12639	20-Hydroxy-leukotriene E4	C03577	Endogenous	455.234158611
HMDB12641	20-oxo-leukotriene B4	NA	Endogenous	350.20932407
HMDB12642	20-Oxo-leukotriene E4	NA	Endogenous	453.218508547
HMDB12643	20-Trihydroxy-leukotriene-B4	NA	Endogenous	384.214803378
HMDB12654	2beta-Hydroxytestosterone	NA	Endogenous	304.203844762
HMDB12674	3(S)-3-hydroxydodecen-(5Z)-oyl-CoA	NA	Endogenous	959.230238121
HMDB12710	3-Dehydroquinate	C00944	Endogenous	190.047738052
HMDB12715	3-hydroxyoctadecanoyl-CoA	C16217	Endogenous	1045.339788569
HMDB12777	4-hydroxy-D4-neuroprostane	C00584	Endogenous	376.224974134
HMDB12780	4-Hydroxyestrone-2-S-glutathione	NA	Endogenous	591.225050487
HMDB12782	4-Methoxy-17beta-estradiol	C05302	Endogenous	302.188194698
HMDB12788	4-OH-Retinal	NA	Endogenous	300.20893014
HMDB12789	4-Oxo-13-cis-retinoate	NA	Endogenous	314.188194698
HMDB12794	4-Oxoretinal	NA	Endogenous	298.193280076
HMDB12798	5'-Carboxy-alpha-chromanol	NA	Endogenous	320.198759384
HMDB12799	5'-Carboxy-gamma-chromanol	NA	Endogenous	306.18310932
HMDB12815	5-Aminopentanal	C12455	Endogenous	101.084063979
HMDB12819	5-Hydroxykynurenine	C05651	Endogenous	224.079706882
HMDB12824	5-Oxo-6-trans-leukotriene B4	NA	Endogenous	334.214409448
HMDB12838	6,7-dihydro-12-epi-LTB4	NA	Endogenous	338.245709576
HMDB12839	6,7-dihydro-5-oxo-12-epi-LTB4	NA	Endogenous	336.230059512
HMDB12843	6-Hydroxyhexanoic acid	C06103	Endogenous	132.07864425
HMDB12848	7'-Carboxy-alpha-chromanol	NA	Endogenous	348.230059512
HMDB12849	7'-Carboxy-alpha-tocotrienol	NA	Endogenous	346.214409448
HMDB12850	7'-Carboxy-gamma-chromanol	NA	Endogenous	334.214409448
HMDB12851	7'-Carboxy-gamma-tocotrienol	NA	Endogenous	332.198759384
HMDB12855	7-hydroxy-D4-neuroprostane	C00584	Endogenous	376.224974134
HMDB12866	9'-Carboxy-alpha-chromanol	NA	Endogenous	390.277009704
HMDB12867	9'-Carboxy-alpha-tocotrienol	NA	Endogenous	386.245709576
HMDB12868	9'-Carboxy-gamma-chromanol	NA	Endogenous	376.26135964
HMDB12869	9'-Carboxy-gamma-tocotrienol	NA	Endogenous	372.230059512
HMDB12874	9,13-cis-Retinoate	C00777	Endogenous	300.20893014
HMDB12880	Acetamidopropanal	C18170	Endogenous	115.063328537
HMDB12881	Acetylcarnosine	NA	Endogenous	268.11715502
HMDB12882	Adipate semialdehyde	C06102	Endogenous	130.062994186
HMDB12883	Adrenochrome o-semiquinone	NA	Endogenous	180.066068191
HMDB12884	Adrenochrome	NA	Endogenous	179.058243159
HMDB12894	Apelin-13	NA	Endogenous	1549.829985309
HMDB12895	Arginine vasopressin 1-8	NA	Endogenous	1027.400405861
HMDB12897	Beta-Carboline	C20157	Endogenous	168.068748266
HMDB12911	CoA-18-COOH-15E-dinor-LTE4	NA	Endogenous	1186.255466592
HMDB12912	CoA-20-COOH-18-oxo-LTE4	NA	Endogenous	1228.266031278
HMDB12913	CoA-20-COOH-LTE4	NA	Endogenous	1214.28676672
HMDB12914	CoA-omega-COOH-dinor-LTE4	NA	Endogenous	1186.255466592
HMDB12915	Coniferyl alcohol	C00590	Endogenous	180.07864425
HMDB12916	Cyanosulfurous acid anion	NA	Endogenous	91.980624003
HMDB12925	Dehydrospermidine	C15853	Endogenous	143.142247559
HMDB12930	Docosanoyl-CoA	NA	Endogenous	1085.407474203
HMDB12931	Dopachrome o-semiquinone	NA	Endogenous	194.045332749
HMDB12932	Dynorphin A (6-8)	NA	Endogenous	443.296850717
HMDB12933	Dynorphin A 1-8	NA	Endogenous	980.555584594
HMDB12934	Dynorphin A 9-17	NA	Endogenous	1183.646190513
HMDB12935	Dynorphin A	NA	Endogenous	1474.912295913
HMDB12936	Dynorphin B (10-13)	NA	Endogenous	445.290034005
HMDB12937	Dynorphin B (6-9)	NA	Endogenous	605.339778163
HMDB12938	Dynorphin B	NA	Endogenous	1569.877981359
HMDB12941	Estrone-2,3-quinone	NA	Endogenous	284.141244506
HMDB12942	Estrone-3,4-quinone	NA	Endogenous	284.141244506
HMDB12943	Fe3+	C14819	Endogenous	55.934942133
HMDB12947	Ferrocytochrome	C05183	Endogenous	604.177297665
HMDB12948	Formyl-5-hydroxykynurenamine	C05647	Endogenous	208.08479226
HMDB12958	Gamma-Tocotrienol	C14155	Endogenous	410.318480588
HMDB12965	Gonadotropin releasing hormone	C07612	Endogenous	1199.583590257
HMDB12969	Heptanoyl-CoA	NA	Endogenous	879.204023371
HMDB12971	1-Hexanol	C00854	Endogenous	102.10446507
HMDB12974	Hypothiocyanite	NA	Endogenous	74.977884349
HMDB12983	Kinetensin 1-3	NA	Endogenous	358.232853478
HMDB12984	Kinetensin 1-7	NA	Endogenous	911.508968753
HMDB12985	Kinetensin 1-8	NA	Endogenous	1058.577382668
HMDB12986	Kinetensin 4-7	NA	Endogenous	571.286679961
HMDB12987	Kinetensin 4-8	NA	Endogenous	718.355093876
HMDB12988	Kinetensin	NA	Endogenous	1171.661446647
HMDB12992	Leukoaminochrome	C17756	Endogenous	151.063328537
HMDB12993	Leukotriene C5	NA	Endogenous	623.287650743
HMDB12994	Leukotriene D5	NA	Endogenous	494.245057648
HMDB12996	Lipoyllysine	NA	Endogenous	334.138484088
HMDB12999	Maltodecaose	NA	Endogenous	1638.538798986
HMDB13000	Maltoheptaose	NA	Endogenous	1152.380328696
HMDB13001	Maltononaose	NA	Endogenous	1476.485975556
HMDB13010	N-Heptanoylglycine	NA	Endogenous	187.120843415
HMDB13016	Neuromedin B (1-3)	NA	Endogenous	302.159019834
HMDB13017	Neuromedin B (4-10)	NA	Endogenous	847.379928417
HMDB13018	Neuromedin B	NA	Endogenous	1131.528383565
HMDB13019	Neuromedin C 1-8	NA	Endogenous	875.415068369
HMDB13020	Neuromedin C	NA	Endogenous	1119.539616953
HMDB13021	Neuromedin N (1-4)	NA	Endogenous	504.294785032
HMDB13022	Neuromedin N	NA	Endogenous	617.378849011
HMDB13023	Neurotensin 1-10	NA	Endogenous	1282.678218922
HMDB13024	Neurotensin 11-13	NA	Endogenous	407.242021181
HMDB13025	6,9,12,15,18,21-Tetracosahexaenoic acid	NA	Endogenous	355.263705364
HMDB13028	Nonanoyl-CoA	C01942	Endogenous	907.235323499
HMDB13029	Noradrenochrome o-semiquinone	NA	Endogenous	166.050418127
HMDB13030	Noradrenochrome	NA	Endogenous	165.042593095
HMDB13031	O2'-4a-cyclic-tetrahydrobiopterin	NA	Endogenous	239.101839307
HMDB13032	Omega-Carboxy-trinor-leukotriene B4	NA	Endogenous	338.172938564
HMDB13033	Oxytocin 1-8	NA	Endogenous	936.383358814
HMDB13034	Palmitoylglycine	NA	Endogenous	313.261693991
HMDB13035	Paraoxon	C06606	Endogenous	275.055873697
HMDB13036	1-Pentanol	C16834	Endogenous	88.088815006
HMDB13037	Pentanoyl-CoA	C00888	Endogenous	851.172723243
HMDB13038	Prostaglandin E2 ethanolamide	NA	Endogenous	395.267173299
HMDB13039	Prostaglandin G1	NA	Endogenous	370.23553882
HMDB13040	PGH3	C00427	Endogenous	350.20932407
HMDB13041	Prostaglandin H1	NA	Endogenous	354.240624198
HMDB13043	Prostaglandin PGE2 1-glyceryl ester	NA	Endogenous	426.26175357
HMDB13045	Prostaglandin PGE2 glyceryl ester	NA	Endogenous	426.26175357
HMDB13046	Psychosine sulfate	C02744	Endogenous	541.292067419
HMDB13055	S-(11-hydroxy-9-deoxy-delta12-PGD2)-glutathione	NA	Endogenous	645.329515557
HMDB13056	S-(11-OH-9-deoxy-delta9,12-PGD2)-glutathione	NA	Endogenous	643.313865493
HMDB13057	S-(9-deoxy-delta12-PGD2)-glutathione	NA	Endogenous	643.313865493
HMDB13058	S-(9-deoxy-delta9,12-PGD2)-glutathione	NA	Endogenous	641.298215429
HMDB13059	S-(9-hydroxy-PGA1)-glutathione	NA	Endogenous	645.329515557
HMDB13060	S-(9-hydroxy-PGA2)-glutathione	NA	Endogenous	643.313865493
HMDB13061	S-(PGA1)-glutathione	NA	Endogenous	643.313865493
HMDB13062	S-(PGA2)-glutathione	NA	Endogenous	641.298215429
HMDB13063	S-(PGJ2)-glutathione	NA	Endogenous	641.298215429
HMDB13067	Salsoline-1-carboxylate	NA	Endogenous	237.100107973
HMDB13068	Salsolinol 1-carboxylate	NA	Endogenous	223.084457909
HMDB13070	Sinapyl alcohol	C02325	Endogenous	210.089208936
HMDB13071	Somatostatin fragment 3-14	NA	Endogenous	1522.67372717
HMDB13072	Somatostatin	NA	Endogenous	1650.73230468
HMDB13075	Spermic acid 2	NA	Endogenous	232.142307138
HMDB13076	Spermine dialdehyde	NA	Endogenous	200.152477894
HMDB13078	Stearoylethanolamide	NA	Endogenous	327.313729561
HMDB13105	trans-4,5-epoxy-2(E)-decenal	NA	Endogenous	168.115029756
HMDB13109	Tridecanoyl-CoA	NA	Endogenous	963.297923755
HMDB13111	Ubiquinol-10	NA	Endogenous	864.699561432
HMDB13112	UDP-N-acetyl-D-mannosamine	C01170	Endogenous	607.081569477
HMDB13113	1-Undecanol	NA	Endogenous	172.18271539
HMDB13114	Undecanoyl-CoA	NA	Endogenous	935.266623627
HMDB13115	Valproyl-CoA	NA	Endogenous	893.219673435
HMDB13116	Valproylglycine	NA	Endogenous	201.136493479
HMDB13117	Vitamin A2	NA	Endogenous	284.214015518
HMDB13118	Xanthurenate-8-O-beta-D-glucoside	NA	Endogenous	367.090331147
HMDB13121	7-Dehydropregnenolone	NA	Endogenous	314.224580204
HMDB13122	LysoPC(P-18:0)	C04230	Endogenous	507.368874977
HMDB13124	Propenoylcarnitine	NA	Endogenous	215.115758037
HMDB13125	Hydroxypropionylcarnitine	NA	Endogenous	233.126322723
HMDB13126	Butenylcarnitine	NA	Endogenous	229.131408101
HMDB13127	Hydroxybutyrylcarnitine	NA	Endogenous	247.141972787
HMDB13128	Valerylcarnitine	NA	Endogenous	245.162708229
HMDB13129	Glutaconylcarnitine	NA	Endogenous	273.121237345
HMDB13130	Glutarylcarnitine	NA	Endogenous	275.136887409
HMDB13131	Hydroxyhexanoycarnitine	NA	Endogenous	275.173272915
HMDB13132	Hydroxyvalerylcarnitine	NA	Endogenous	263.173272915
HMDB13133	Methylmalonylcarnitine	NA	Endogenous	261.121237345
HMDB13134	Fumarycarnitine	NA	Endogenous	259.105587281
HMDB13136	1,2 Diaminopropane	NA	Endogenous	74.08439833
HMDB13139	1-Hydroxypyrene	C14519	Endogenous	220.088815006
HMDB13141	1-Methylhypoxanthine	NA	Endogenous	150.054160834
HMDB13154	12-Hydroxy-12-octadecanoylcarnitine	NA	Endogenous	443.361073683
HMDB13156	16-alpha-Hydroxyandrosterone	NA	Endogenous	306.219494826
HMDB13157	18-Hydroxy-11-dehydrotetrahydrocorticosterone	NA	Endogenous	364.224974134
HMDB13158	1b,3a,7b-Trihydroxy-5b-cholanoic acid	NA	Endogenous	424.282489012
HMDB13159	2,3-Diaminosalicylic acid	NA	Endogenous	168.053492132
HMDB13161	2-Hexenoylcarnitine	NA	Endogenous	257.162708229
HMDB13162	2-Hexenoylcholine	NA	Endogenous	200.165053953
HMDB13163	2-Hydroxyfluorene	C14460	Endogenous	182.073164942
HMDB13164	2-Hydroxylauroylcarnitine	NA	Endogenous	359.267173299
HMDB13166	2-Hydroxymyristoylcarnitine	NA	Endogenous	387.298473427
HMDB13187	3-Hydroxyhexdecanedioyl-CoA	NA	Endogenous	1051.313967749
HMDB13188	3-Hydroxypicolinic acid	C18620	Endogenous	139.026943031
HMDB13189	3-Indole carboxylic acid glucuronide	NA	Endogenous	337.079766461
HMDB13192	3a,7b,21-Trihydroxy-5b-cholanoic acid	NA	Endogenous	424.282489012
HMDB13195	4-Aminobiphenyl	C10998	Endogenous	169.089149357
HMDB13198	4-O-Methylgallic acid	NA	Endogenous	184.037173366
HMDB13199	5-Androstene-3alpha-16b,17b-triol	NA	Endogenous	306.219494826
HMDB13200	5-Hydroxytryptophol glucuronide	NA	Endogenous	339.131802031
HMDB13202	6-Keto-decanoylcarnitine	NA	Endogenous	329.220223107
HMDB13204	6-Succinoaminopurine	NA	Endogenous	235.070539179
HMDB13205	9-Decenoylcarnitine	NA	Endogenous	313.225308485
HMDB13206	9-Decenoylcholine	NA	Endogenous	256.227654209
HMDB13207	9-Hexadecenoylcarnitine	NA	Endogenous	397.319208869
HMDB13208	9-Hexadecenoylcholine	NA	Endogenous	340.321554593
HMDB13209	Alanyltryptophan	C00806	Endogenous	275.126991425
HMDB13211	Alpha-Ketooctanoic acid	NA	Endogenous	158.094294314
HMDB13213	Alpha-Linoleoylcholine	NA	Endogenous	366.337204657
HMDB13219	Behenoylglycine	NA	Endogenous	397.355594375
HMDB13220	Beta-Citryl-L-glutamic acid	NA	Endogenous	321.069595705
HMDB13221	Beta-Cortolone	C05481	Endogenous	366.240624198
HMDB13222	Beta-Guanidinopropionic acid	C03065	Endogenous	131.069476547
HMDB13223	Butyrylcholine	NA	Endogenous	174.149403889
HMDB13224	Caproylcholine	NA	Endogenous	202.180704017
HMDB13225	Capryloylcholine	NA	Endogenous	230.212004145
HMDB13227	cis-5-Decenedioic acid	NA	Endogenous	200.104859
HMDB13228	Decanoylcholine	NA	Endogenous	258.243304273
HMDB13230	Epitestosterone sulfate	NA	Endogenous	368.165744696
HMDB13231	Ethylamine	C00797	Endogenous	45.057849229
HMDB13232	Etiocholanolone sulfate	NA	Endogenous	370.18139476
HMDB13233	Gamma-delta-Dioxovaleric acid	C02800	Endogenous	130.02660868
HMDB13238	Heptanoylcarnitine	NA	Endogenous	273.194008357
HMDB13239	Heptanoylcholine	NA	Endogenous	216.196354081
HMDB13240	Indoleacetyl glutamine	NA	Endogenous	303.121906047
HMDB13243	Leucyl-phenylalanine	C11221	Endogenous	278.16304258
HMDB13245	m-Methylhippuric acid	NA	Endogenous	193.073893223
HMDB13246	Margaroylglycine	NA	Endogenous	327.277344055
HMDB13247	Monobutylphthalate	NA	Endogenous	222.089208936
HMDB13248	Monoethylhexyl phthalic acid	C03343	Endogenous	278.151809192
HMDB13250	Myristoylglycine	NA	Endogenous	285.230393863
HMDB13253	N-Acetylhistamine	C05135	Endogenous	153.090211989
HMDB13267	N-Decanoylglycine	NA	Endogenous	229.167793607
HMDB13272	N-Lauroylglycine	NA	Endogenous	257.199093735
HMDB13279	N-Nonanoylglycine	NA	Endogenous	215.152143543
HMDB13286	N-Undecanoylglycine	NA	Endogenous	243.183443671
HMDB13287	Ne,Ne dimethyllysine	C05545	Endogenous	174.13682783
HMDB13288	Nonanoylcarnitine	NA	Endogenous	301.225308485
HMDB13292	p-Methylhippuric acid	NA	Endogenous	193.073893223
HMDB13297	Pentacosanoylglycine	NA	Endogenous	439.402544567
HMDB13299	Pentadecanol	NA	Endogenous	228.245315646
HMDB13300	Pentadecanoylglycine	NA	Endogenous	299.246043927
HMDB13302	Phenylalanylphenylalanine	NA	Endogenous	312.147392516
HMDB13303	Pristanoylglycine	NA	Endogenous	355.308644183
HMDB13305	Propionylcholine	NA	Endogenous	160.133753825
HMDB13308	Stearoylglycine	NA	Endogenous	341.292994119
HMDB13310	Tetracosanoylglycine	NA	Endogenous	425.386894503
HMDB13311	trans-2-Hexenedioic acid	NA	Endogenous	144.042258744
HMDB13312	trans-3-Octenedioic acid	NA	Endogenous	172.073558872
HMDB13314	Tricosanoylglycine	NA	Endogenous	411.371244439
HMDB13316	Tridecanol	C14509	Endogenous	200.214015518
HMDB13317	Tridecanoylglycine	NA	Endogenous	271.214743799
HMDB13318	Tryptophanamide	C00977	Endogenous	203.105862053
HMDB13319	Tyrosinamide	NA	Endogenous	180.089877638
HMDB13321	Undecanoylcarnitine	NA	Endogenous	329.256608613
HMDB13322	Undecanoylcholine	NA	Endogenous	272.258954337
HMDB13324	2-Octenoylcarnitine	NA	Endogenous	285.194008357
HMDB13325	2-trans,4-cis-Decadienoylcarnitine	NA	Endogenous	311.209658421
HMDB13326	trans-2-Dodecenoylcarnitine	NA	Endogenous	341.256608613
HMDB13327	Dodecanedioylcarnitine	NA	Endogenous	373.246437857
HMDB13328	Pimelylcarnitine	NA	Endogenous	303.168187537
HMDB13329	trans-2-Tetradecenoylcarnitine	NA	Endogenous	369.287908741
HMDB13330	3-Hydroxy-cis-5-tetradecenoylcarnitine	NA	Endogenous	385.282823363
HMDB13331	3, 5-Tetradecadiencarnitine	NA	Endogenous	367.272258677
HMDB13332	3-Hydroxy-5, 8-tetradecadiencarnitine	NA	Endogenous	383.267173299
HMDB13333	3-Hydroxy-9-hexadecenoylcarnitine	NA	Endogenous	413.314123491
HMDB13334	9,12-Hexadecadienoylcarnitine	NA	Endogenous	395.303558805
HMDB13335	3-Hydroxyhexadecadienoylcarnitine	NA	Endogenous	411.298473427
HMDB13336	3-Hydroxyhexadecanoylcarnitine	NA	Endogenous	415.329773555
HMDB13337	2-Hydroxyhexadecanoylcarnitine	NA	Endogenous	415.329773555
HMDB13338	11Z-Octadecenylcarnitine	NA	Endogenous	425.350508997
HMDB13339	3-Hydroxy-11Z-octadecenoylcarnitine	NA	Endogenous	441.345423619
HMDB13340	3-Hydroxy-9Z-octadecenoylcarnitine	NA	Endogenous	441.345423619
HMDB13341	PC(o-14:0/16:0)	NA	Endogenous	691.551590367
HMDB13402	PC(o-14:0/16:1(9Z))	NA	Endogenous	689.535940303
HMDB13403	PC(o-16:0/14:1(9Z))	NA	Endogenous	689.535940303
HMDB13404	PC(o-16:0/16:1(9Z))	NA	Endogenous	717.567240431
HMDB13405	PC(o-16:0/18:0)	NA	Endogenous	747.614190623
HMDB13406	PC(o-16:0/20:0)	NA	Endogenous	775.645490751
HMDB13407	PC(o-16:0/20:4(8Z,11Z,14Z,17Z))	NA	Endogenous	767.582890495
HMDB13408	PC(o-16:0/22:0)	NA	Endogenous	803.676790879
HMDB13409	PC(o-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NA	Endogenous	791.582890495
HMDB13410	PC(o-16:1(9Z)/14:1(9Z))	NA	Endogenous	687.520290239
HMDB13411	PC(o-16:1(9Z)/16:1(9Z))	NA	Endogenous	715.551590367
HMDB13412	PC(o-16:1(9Z)/18:0)	NA	Endogenous	745.598540559
HMDB13413	PC(o-16:1(9Z)/18:2(9Z,12Z))	NA	Endogenous	741.567240431
HMDB13414	PC(o-16:1(9Z)/20:0)	NA	Endogenous	773.629840687
